"","geo","date","hits","keyword","time","gprop","category","Country.Region"
"361","FR",2020-04-27,82,"coronavirus","today 3-m","web",0,"France"
"362","FR",2020-04-28,100,"coronavirus","today 3-m","web",0,"France"
"363","FR",2020-04-29,95,"coronavirus","today 3-m","web",0,"France"
"364","FR",2020-04-30,91,"coronavirus","today 3-m","web",0,"France"
"365","FR",2020-05-01,86,"coronavirus","today 3-m","web",0,"France"
"366","FR",2020-05-02,91,"coronavirus","today 3-m","web",0,"France"
"367","FR",2020-05-03,91,"coronavirus","today 3-m","web",0,"France"
"368","FR",2020-05-04,79,"coronavirus","today 3-m","web",0,"France"
"369","FR",2020-05-05,75,"coronavirus","today 3-m","web",0,"France"
"370","FR",2020-05-06,76,"coronavirus","today 3-m","web",0,"France"
"371","FR",2020-05-07,80,"coronavirus","today 3-m","web",0,"France"
"372","FR",2020-05-08,73,"coronavirus","today 3-m","web",0,"France"
"373","FR",2020-05-09,77,"coronavirus","today 3-m","web",0,"France"
"374","FR",2020-05-10,78,"coronavirus","today 3-m","web",0,"France"
"375","FR",2020-05-11,69,"coronavirus","today 3-m","web",0,"France"
"376","FR",2020-05-12,66,"coronavirus","today 3-m","web",0,"France"
"377","FR",2020-05-13,67,"coronavirus","today 3-m","web",0,"France"
"378","FR",2020-05-14,67,"coronavirus","today 3-m","web",0,"France"
"379","FR",2020-05-15,66,"coronavirus","today 3-m","web",0,"France"
"380","FR",2020-05-16,68,"coronavirus","today 3-m","web",0,"France"
"381","FR",2020-05-17,74,"coronavirus","today 3-m","web",0,"France"
"382","FR",2020-05-18,64,"coronavirus","today 3-m","web",0,"France"
"383","FR",2020-05-19,54,"coronavirus","today 3-m","web",0,"France"
"384","FR",2020-05-20,48,"coronavirus","today 3-m","web",0,"France"
"385","FR",2020-05-21,51,"coronavirus","today 3-m","web",0,"France"
"386","FR",2020-05-22,45,"coronavirus","today 3-m","web",0,"France"
"387","FR",2020-05-23,46,"coronavirus","today 3-m","web",0,"France"
"388","FR",2020-05-24,50,"coronavirus","today 3-m","web",0,"France"
"389","FR",2020-05-25,46,"coronavirus","today 3-m","web",0,"France"
"390","FR",2020-05-26,42,"coronavirus","today 3-m","web",0,"France"
"391","FR",2020-05-27,38,"coronavirus","today 3-m","web",0,"France"
"392","FR",2020-05-28,48,"coronavirus","today 3-m","web",0,"France"
"393","FR",2020-05-29,37,"coronavirus","today 3-m","web",0,"France"
"394","FR",2020-05-30,36,"coronavirus","today 3-m","web",0,"France"
"395","FR",2020-05-31,36,"coronavirus","today 3-m","web",0,"France"
"396","FR",2020-06-01,35,"coronavirus","today 3-m","web",0,"France"
"397","FR",2020-06-02,32,"coronavirus","today 3-m","web",0,"France"
"398","FR",2020-06-03,30,"coronavirus","today 3-m","web",0,"France"
"399","FR",2020-06-04,29,"coronavirus","today 3-m","web",0,"France"
"400","FR",2020-06-05,27,"coronavirus","today 3-m","web",0,"France"
"401","FR",2020-06-06,27,"coronavirus","today 3-m","web",0,"France"
"402","FR",2020-06-07,29,"coronavirus","today 3-m","web",0,"France"
"403","FR",2020-06-08,26,"coronavirus","today 3-m","web",0,"France"
"404","FR",2020-06-09,26,"coronavirus","today 3-m","web",0,"France"
"405","FR",2020-06-10,25,"coronavirus","today 3-m","web",0,"France"
"406","FR",2020-06-11,25,"coronavirus","today 3-m","web",0,"France"
"407","FR",2020-06-12,25,"coronavirus","today 3-m","web",0,"France"
"408","FR",2020-06-13,28,"coronavirus","today 3-m","web",0,"France"
"409","FR",2020-06-14,33,"coronavirus","today 3-m","web",0,"France"
"410","FR",2020-06-15,25,"coronavirus","today 3-m","web",0,"France"
"411","FR",2020-06-16,27,"coronavirus","today 3-m","web",0,"France"
"412","FR",2020-06-17,28,"coronavirus","today 3-m","web",0,"France"
"413","FR",2020-06-18,26,"coronavirus","today 3-m","web",0,"France"
"414","FR",2020-06-19,27,"coronavirus","today 3-m","web",0,"France"
"415","FR",2020-06-20,29,"coronavirus","today 3-m","web",0,"France"
"416","FR",2020-06-21,30,"coronavirus","today 3-m","web",0,"France"
"417","FR",2020-06-22,29,"coronavirus","today 3-m","web",0,"France"
"418","FR",2020-06-23,31,"coronavirus","today 3-m","web",0,"France"
"419","FR",2020-06-24,30,"coronavirus","today 3-m","web",0,"France"
"420","FR",2020-06-25,27,"coronavirus","today 3-m","web",0,"France"
"421","FR",2020-06-26,26,"coronavirus","today 3-m","web",0,"France"
"422","FR",2020-06-27,28,"coronavirus","today 3-m","web",0,"France"
"423","FR",2020-06-28,28,"coronavirus","today 3-m","web",0,"France"
"424","FR",2020-06-29,26,"coronavirus","today 3-m","web",0,"France"
"425","FR",2020-06-30,26,"coronavirus","today 3-m","web",0,"France"
"426","FR",2020-07-01,26,"coronavirus","today 3-m","web",0,"France"
"427","FR",2020-07-02,24,"coronavirus","today 3-m","web",0,"France"
"428","FR",2020-07-03,22,"coronavirus","today 3-m","web",0,"France"
"429","FR",2020-07-04,26,"coronavirus","today 3-m","web",0,"France"
"430","FR",2020-07-05,27,"coronavirus","today 3-m","web",0,"France"
"431","FR",2020-07-06,24,"coronavirus","today 3-m","web",0,"France"
"432","FR",2020-07-07,27,"coronavirus","today 3-m","web",0,"France"
"433","FR",2020-07-08,29,"coronavirus","today 3-m","web",0,"France"
"434","FR",2020-07-09,29,"coronavirus","today 3-m","web",0,"France"
"435","FR",2020-07-10,28,"coronavirus","today 3-m","web",0,"France"
"436","FR",2020-07-11,27,"coronavirus","today 3-m","web",0,"France"
"437","FR",2020-07-12,31,"coronavirus","today 3-m","web",0,"France"
"438","FR",2020-07-13,29,"coronavirus","today 3-m","web",0,"France"
"439","FR",2020-07-14,30,"coronavirus","today 3-m","web",0,"France"
"440","FR",2020-07-15,25,"coronavirus","today 3-m","web",0,"France"
"441","FR",2020-07-16,30,"coronavirus","today 3-m","web",0,"France"
"442","FR",2020-07-17,34,"coronavirus","today 3-m","web",0,"France"
"443","FR",2020-07-18,33,"coronavirus","today 3-m","web",0,"France"
"444","FR",2020-07-19,35,"coronavirus","today 3-m","web",0,"France"
"445","FR",2020-07-20,34,"coronavirus","today 3-m","web",0,"France"
"446","FR",2020-07-21,27,"coronavirus","today 3-m","web",0,"France"
"447","FR",2020-07-22,26,"coronavirus","today 3-m","web",0,"France"
"448","FR",2020-07-23,27,"coronavirus","today 3-m","web",0,"France"
"449","FR",2020-07-24,30,"coronavirus","today 3-m","web",0,"France"
"450","FR",2020-07-25,29,"coronavirus","today 3-m","web",0,"France"
"451","GB",2020-04-27,99,"coronavirus","today 3-m","web",0,"United Kingdom"
"452","GB",2020-04-28,99,"coronavirus","today 3-m","web",0,"United Kingdom"
"453","GB",2020-04-29,100,"coronavirus","today 3-m","web",0,"United Kingdom"
"454","GB",2020-04-30,81,"coronavirus","today 3-m","web",0,"United Kingdom"
"455","GB",2020-05-01,87,"coronavirus","today 3-m","web",0,"United Kingdom"
"456","GB",2020-05-02,86,"coronavirus","today 3-m","web",0,"United Kingdom"
"457","GB",2020-05-03,91,"coronavirus","today 3-m","web",0,"United Kingdom"
"458","GB",2020-05-04,89,"coronavirus","today 3-m","web",0,"United Kingdom"
"459","GB",2020-05-05,96,"coronavirus","today 3-m","web",0,"United Kingdom"
"460","GB",2020-05-06,84,"coronavirus","today 3-m","web",0,"United Kingdom"
"461","GB",2020-05-07,83,"coronavirus","today 3-m","web",0,"United Kingdom"
"462","GB",2020-05-08,75,"coronavirus","today 3-m","web",0,"United Kingdom"
"463","GB",2020-05-09,77,"coronavirus","today 3-m","web",0,"United Kingdom"
"464","GB",2020-05-10,99,"coronavirus","today 3-m","web",0,"United Kingdom"
"465","GB",2020-05-11,91,"coronavirus","today 3-m","web",0,"United Kingdom"
"466","GB",2020-05-12,83,"coronavirus","today 3-m","web",0,"United Kingdom"
"467","GB",2020-05-13,77,"coronavirus","today 3-m","web",0,"United Kingdom"
"468","GB",2020-05-14,71,"coronavirus","today 3-m","web",0,"United Kingdom"
"469","GB",2020-05-15,73,"coronavirus","today 3-m","web",0,"United Kingdom"
"470","GB",2020-05-16,73,"coronavirus","today 3-m","web",0,"United Kingdom"
"471","GB",2020-05-17,77,"coronavirus","today 3-m","web",0,"United Kingdom"
"472","GB",2020-05-18,76,"coronavirus","today 3-m","web",0,"United Kingdom"
"473","GB",2020-05-19,71,"coronavirus","today 3-m","web",0,"United Kingdom"
"474","GB",2020-05-20,68,"coronavirus","today 3-m","web",0,"United Kingdom"
"475","GB",2020-05-21,63,"coronavirus","today 3-m","web",0,"United Kingdom"
"476","GB",2020-05-22,54,"coronavirus","today 3-m","web",0,"United Kingdom"
"477","GB",2020-05-23,53,"coronavirus","today 3-m","web",0,"United Kingdom"
"478","GB",2020-05-24,58,"coronavirus","today 3-m","web",0,"United Kingdom"
"479","GB",2020-05-25,65,"coronavirus","today 3-m","web",0,"United Kingdom"
"480","GB",2020-05-26,60,"coronavirus","today 3-m","web",0,"United Kingdom"
"481","GB",2020-05-27,59,"coronavirus","today 3-m","web",0,"United Kingdom"
"482","GB",2020-05-28,65,"coronavirus","today 3-m","web",0,"United Kingdom"
"483","GB",2020-05-29,57,"coronavirus","today 3-m","web",0,"United Kingdom"
"484","GB",2020-05-30,54,"coronavirus","today 3-m","web",0,"United Kingdom"
"485","GB",2020-05-31,56,"coronavirus","today 3-m","web",0,"United Kingdom"
"486","GB",2020-06-01,58,"coronavirus","today 3-m","web",0,"United Kingdom"
"487","GB",2020-06-02,54,"coronavirus","today 3-m","web",0,"United Kingdom"
"488","GB",2020-06-03,48,"coronavirus","today 3-m","web",0,"United Kingdom"
"489","GB",2020-06-04,50,"coronavirus","today 3-m","web",0,"United Kingdom"
"490","GB",2020-06-05,51,"coronavirus","today 3-m","web",0,"United Kingdom"
"491","GB",2020-06-06,48,"coronavirus","today 3-m","web",0,"United Kingdom"
"492","GB",2020-06-07,51,"coronavirus","today 3-m","web",0,"United Kingdom"
"493","GB",2020-06-08,47,"coronavirus","today 3-m","web",0,"United Kingdom"
"494","GB",2020-06-09,50,"coronavirus","today 3-m","web",0,"United Kingdom"
"495","GB",2020-06-10,48,"coronavirus","today 3-m","web",0,"United Kingdom"
"496","GB",2020-06-11,44,"coronavirus","today 3-m","web",0,"United Kingdom"
"497","GB",2020-06-12,41,"coronavirus","today 3-m","web",0,"United Kingdom"
"498","GB",2020-06-13,45,"coronavirus","today 3-m","web",0,"United Kingdom"
"499","GB",2020-06-14,46,"coronavirus","today 3-m","web",0,"United Kingdom"
"500","GB",2020-06-15,46,"coronavirus","today 3-m","web",0,"United Kingdom"
"501","GB",2020-06-16,45,"coronavirus","today 3-m","web",0,"United Kingdom"
"502","GB",2020-06-17,44,"coronavirus","today 3-m","web",0,"United Kingdom"
"503","GB",2020-06-18,43,"coronavirus","today 3-m","web",0,"United Kingdom"
"504","GB",2020-06-19,41,"coronavirus","today 3-m","web",0,"United Kingdom"
"505","GB",2020-06-20,40,"coronavirus","today 3-m","web",0,"United Kingdom"
"506","GB",2020-06-21,42,"coronavirus","today 3-m","web",0,"United Kingdom"
"507","GB",2020-06-22,44,"coronavirus","today 3-m","web",0,"United Kingdom"
"508","GB",2020-06-23,51,"coronavirus","today 3-m","web",0,"United Kingdom"
"509","GB",2020-06-24,45,"coronavirus","today 3-m","web",0,"United Kingdom"
"510","GB",2020-06-25,41,"coronavirus","today 3-m","web",0,"United Kingdom"
"511","GB",2020-06-26,41,"coronavirus","today 3-m","web",0,"United Kingdom"
"512","GB",2020-06-27,42,"coronavirus","today 3-m","web",0,"United Kingdom"
"513","GB",2020-06-28,45,"coronavirus","today 3-m","web",0,"United Kingdom"
"514","GB",2020-06-29,48,"coronavirus","today 3-m","web",0,"United Kingdom"
"515","GB",2020-06-30,47,"coronavirus","today 3-m","web",0,"United Kingdom"
"516","GB",2020-07-01,44,"coronavirus","today 3-m","web",0,"United Kingdom"
"517","GB",2020-07-02,53,"coronavirus","today 3-m","web",0,"United Kingdom"
"518","GB",2020-07-03,43,"coronavirus","today 3-m","web",0,"United Kingdom"
"519","GB",2020-07-04,43,"coronavirus","today 3-m","web",0,"United Kingdom"
"520","GB",2020-07-05,90,"coronavirus","today 3-m","web",0,"United Kingdom"
"521","GB",2020-07-06,41,"coronavirus","today 3-m","web",0,"United Kingdom"
"522","GB",2020-07-07,43,"coronavirus","today 3-m","web",0,"United Kingdom"
"523","GB",2020-07-08,41,"coronavirus","today 3-m","web",0,"United Kingdom"
"524","GB",2020-07-09,42,"coronavirus","today 3-m","web",0,"United Kingdom"
"525","GB",2020-07-10,39,"coronavirus","today 3-m","web",0,"United Kingdom"
"526","GB",2020-07-11,40,"coronavirus","today 3-m","web",0,"United Kingdom"
"527","GB",2020-07-12,42,"coronavirus","today 3-m","web",0,"United Kingdom"
"528","GB",2020-07-13,41,"coronavirus","today 3-m","web",0,"United Kingdom"
"529","GB",2020-07-14,42,"coronavirus","today 3-m","web",0,"United Kingdom"
"530","GB",2020-07-15,36,"coronavirus","today 3-m","web",0,"United Kingdom"
"531","GB",2020-07-16,35,"coronavirus","today 3-m","web",0,"United Kingdom"
"532","GB",2020-07-17,37,"coronavirus","today 3-m","web",0,"United Kingdom"
"533","GB",2020-07-18,33,"coronavirus","today 3-m","web",0,"United Kingdom"
"534","GB",2020-07-19,35,"coronavirus","today 3-m","web",0,"United Kingdom"
"535","GB",2020-07-20,35,"coronavirus","today 3-m","web",0,"United Kingdom"
"536","GB",2020-07-21,32,"coronavirus","today 3-m","web",0,"United Kingdom"
"537","GB",2020-07-22,34,"coronavirus","today 3-m","web",0,"United Kingdom"
"538","GB",2020-07-23,34,"coronavirus","today 3-m","web",0,"United Kingdom"
"539","GB",2020-07-24,32,"coronavirus","today 3-m","web",0,"United Kingdom"
"540","GB",2020-07-25,37,"coronavirus","today 3-m","web",0,"United Kingdom"
"541","HU",2020-04-27,87,"coronavirus","today 3-m","web",0,"Hungary"
"542","HU",2020-04-28,100,"coronavirus","today 3-m","web",0,"Hungary"
"543","HU",2020-04-29,85,"coronavirus","today 3-m","web",0,"Hungary"
"544","HU",2020-04-30,94,"coronavirus","today 3-m","web",0,"Hungary"
"545","HU",2020-05-01,92,"coronavirus","today 3-m","web",0,"Hungary"
"546","HU",2020-05-02,96,"coronavirus","today 3-m","web",0,"Hungary"
"547","HU",2020-05-03,80,"coronavirus","today 3-m","web",0,"Hungary"
"548","HU",2020-05-04,63,"coronavirus","today 3-m","web",0,"Hungary"
"549","HU",2020-05-05,67,"coronavirus","today 3-m","web",0,"Hungary"
"550","HU",2020-05-06,62,"coronavirus","today 3-m","web",0,"Hungary"
"551","HU",2020-05-07,87,"coronavirus","today 3-m","web",0,"Hungary"
"552","HU",2020-05-08,65,"coronavirus","today 3-m","web",0,"Hungary"
"553","HU",2020-05-09,88,"coronavirus","today 3-m","web",0,"Hungary"
"554","HU",2020-05-10,73,"coronavirus","today 3-m","web",0,"Hungary"
"555","HU",2020-05-11,69,"coronavirus","today 3-m","web",0,"Hungary"
"556","HU",2020-05-12,59,"coronavirus","today 3-m","web",0,"Hungary"
"557","HU",2020-05-13,71,"coronavirus","today 3-m","web",0,"Hungary"
"558","HU",2020-05-14,62,"coronavirus","today 3-m","web",0,"Hungary"
"559","HU",2020-05-15,54,"coronavirus","today 3-m","web",0,"Hungary"
"560","HU",2020-05-16,67,"coronavirus","today 3-m","web",0,"Hungary"
"561","HU",2020-05-17,56,"coronavirus","today 3-m","web",0,"Hungary"
"562","HU",2020-05-18,47,"coronavirus","today 3-m","web",0,"Hungary"
"563","HU",2020-05-19,62,"coronavirus","today 3-m","web",0,"Hungary"
"564","HU",2020-05-20,59,"coronavirus","today 3-m","web",0,"Hungary"
"565","HU",2020-05-21,50,"coronavirus","today 3-m","web",0,"Hungary"
"566","HU",2020-05-22,52,"coronavirus","today 3-m","web",0,"Hungary"
"567","HU",2020-05-23,60,"coronavirus","today 3-m","web",0,"Hungary"
"568","HU",2020-05-24,40,"coronavirus","today 3-m","web",0,"Hungary"
"569","HU",2020-05-25,48,"coronavirus","today 3-m","web",0,"Hungary"
"570","HU",2020-05-26,44,"coronavirus","today 3-m","web",0,"Hungary"
"571","HU",2020-05-27,40,"coronavirus","today 3-m","web",0,"Hungary"
"572","HU",2020-05-28,37,"coronavirus","today 3-m","web",0,"Hungary"
"573","HU",2020-05-29,45,"coronavirus","today 3-m","web",0,"Hungary"
"574","HU",2020-05-30,47,"coronavirus","today 3-m","web",0,"Hungary"
"575","HU",2020-05-31,48,"coronavirus","today 3-m","web",0,"Hungary"
"576","HU",2020-06-01,53,"coronavirus","today 3-m","web",0,"Hungary"
"577","HU",2020-06-02,35,"coronavirus","today 3-m","web",0,"Hungary"
"578","HU",2020-06-03,38,"coronavirus","today 3-m","web",0,"Hungary"
"579","HU",2020-06-04,41,"coronavirus","today 3-m","web",0,"Hungary"
"580","HU",2020-06-05,40,"coronavirus","today 3-m","web",0,"Hungary"
"581","HU",2020-06-06,39,"coronavirus","today 3-m","web",0,"Hungary"
"582","HU",2020-06-07,41,"coronavirus","today 3-m","web",0,"Hungary"
"583","HU",2020-06-08,43,"coronavirus","today 3-m","web",0,"Hungary"
"584","HU",2020-06-09,28,"coronavirus","today 3-m","web",0,"Hungary"
"585","HU",2020-06-10,26,"coronavirus","today 3-m","web",0,"Hungary"
"586","HU",2020-06-11,42,"coronavirus","today 3-m","web",0,"Hungary"
"587","HU",2020-06-12,34,"coronavirus","today 3-m","web",0,"Hungary"
"588","HU",2020-06-13,39,"coronavirus","today 3-m","web",0,"Hungary"
"589","HU",2020-06-14,26,"coronavirus","today 3-m","web",0,"Hungary"
"590","HU",2020-06-15,36,"coronavirus","today 3-m","web",0,"Hungary"
"591","HU",2020-06-16,27,"coronavirus","today 3-m","web",0,"Hungary"
"592","HU",2020-06-17,40,"coronavirus","today 3-m","web",0,"Hungary"
"593","HU",2020-06-18,38,"coronavirus","today 3-m","web",0,"Hungary"
"594","HU",2020-06-19,34,"coronavirus","today 3-m","web",0,"Hungary"
"595","HU",2020-06-20,47,"coronavirus","today 3-m","web",0,"Hungary"
"596","HU",2020-06-21,31,"coronavirus","today 3-m","web",0,"Hungary"
"597","HU",2020-06-22,47,"coronavirus","today 3-m","web",0,"Hungary"
"598","HU",2020-06-23,45,"coronavirus","today 3-m","web",0,"Hungary"
"599","HU",2020-06-24,37,"coronavirus","today 3-m","web",0,"Hungary"
"600","HU",2020-06-25,33,"coronavirus","today 3-m","web",0,"Hungary"
"601","HU",2020-06-26,41,"coronavirus","today 3-m","web",0,"Hungary"
"602","HU",2020-06-27,56,"coronavirus","today 3-m","web",0,"Hungary"
"603","HU",2020-06-28,45,"coronavirus","today 3-m","web",0,"Hungary"
"604","HU",2020-06-29,35,"coronavirus","today 3-m","web",0,"Hungary"
"605","HU",2020-06-30,38,"coronavirus","today 3-m","web",0,"Hungary"
"606","HU",2020-07-01,40,"coronavirus","today 3-m","web",0,"Hungary"
"607","HU",2020-07-02,31,"coronavirus","today 3-m","web",0,"Hungary"
"608","HU",2020-07-03,41,"coronavirus","today 3-m","web",0,"Hungary"
"609","HU",2020-07-04,43,"coronavirus","today 3-m","web",0,"Hungary"
