"","geo","date","hits","time","keyword","gprop","category","Country.Region"
"361","FR",2020-01-08,0,"today 3-m","coronavirus","web",0,"France"
"362","FR",2020-01-09,0,"today 3-m","coronavirus","web",0,"France"
"363","FR",2020-01-10,0,"today 3-m","coronavirus","web",0,"France"
"364","FR",2020-01-11,0,"today 3-m","coronavirus","web",0,"France"
"365","FR",2020-01-12,0,"today 3-m","coronavirus","web",0,"France"
"366","FR",2020-01-13,0,"today 3-m","coronavirus","web",0,"France"
"367","FR",2020-01-14,0,"today 3-m","coronavirus","web",0,"France"
"368","FR",2020-01-15,0,"today 3-m","coronavirus","web",0,"France"
"369","FR",2020-01-16,0,"today 3-m","coronavirus","web",0,"France"
"370","FR",2020-01-17,0,"today 3-m","coronavirus","web",0,"France"
"371","FR",2020-01-18,0,"today 3-m","coronavirus","web",0,"France"
"372","FR",2020-01-19,0,"today 3-m","coronavirus","web",0,"France"
"373","FR",2020-01-20,0,"today 3-m","coronavirus","web",0,"France"
"374","FR",2020-01-21,1,"today 3-m","coronavirus","web",0,"France"
"375","FR",2020-01-22,1,"today 3-m","coronavirus","web",0,"France"
"376","FR",2020-01-23,2,"today 3-m","coronavirus","web",0,"France"
"377","FR",2020-01-24,8,"today 3-m","coronavirus","web",0,"France"
"378","FR",2020-01-25,11,"today 3-m","coronavirus","web",0,"France"
"379","FR",2020-01-26,8,"today 3-m","coronavirus","web",0,"France"
"380","FR",2020-01-27,7,"today 3-m","coronavirus","web",0,"France"
"381","FR",2020-01-28,7,"today 3-m","coronavirus","web",0,"France"
"382","FR",2020-01-29,7,"today 3-m","coronavirus","web",0,"France"
"383","FR",2020-01-30,8,"today 3-m","coronavirus","web",0,"France"
"384","FR",2020-01-31,8,"today 3-m","coronavirus","web",0,"France"
"385","FR",2020-02-01,6,"today 3-m","coronavirus","web",0,"France"
"386","FR",2020-02-02,5,"today 3-m","coronavirus","web",0,"France"
"387","FR",2020-02-03,4,"today 3-m","coronavirus","web",0,"France"
"388","FR",2020-02-04,4,"today 3-m","coronavirus","web",0,"France"
"389","FR",2020-02-05,4,"today 3-m","coronavirus","web",0,"France"
"390","FR",2020-02-06,4,"today 3-m","coronavirus","web",0,"France"
"391","FR",2020-02-07,4,"today 3-m","coronavirus","web",0,"France"
"392","FR",2020-02-08,6,"today 3-m","coronavirus","web",0,"France"
"393","FR",2020-02-09,5,"today 3-m","coronavirus","web",0,"France"
"394","FR",2020-02-10,4,"today 3-m","coronavirus","web",0,"France"
"395","FR",2020-02-11,4,"today 3-m","coronavirus","web",0,"France"
"396","FR",2020-02-12,4,"today 3-m","coronavirus","web",0,"France"
"397","FR",2020-02-13,4,"today 3-m","coronavirus","web",0,"France"
"398","FR",2020-02-14,3,"today 3-m","coronavirus","web",0,"France"
"399","FR",2020-02-15,4,"today 3-m","coronavirus","web",0,"France"
"400","FR",2020-02-16,3,"today 3-m","coronavirus","web",0,"France"
"401","FR",2020-02-17,3,"today 3-m","coronavirus","web",0,"France"
"402","FR",2020-02-18,3,"today 3-m","coronavirus","web",0,"France"
"403","FR",2020-02-19,2,"today 3-m","coronavirus","web",0,"France"
"404","FR",2020-02-20,2,"today 3-m","coronavirus","web",0,"France"
"405","FR",2020-02-21,3,"today 3-m","coronavirus","web",0,"France"
"406","FR",2020-02-22,5,"today 3-m","coronavirus","web",0,"France"
